766192484, 13
766192485, 9
766192486, 12
766192487, 10
766192488, 3
766192489, 11
766192490, 5
766192491, 9
766192492, 5
766192493, 3
766192494, 3
766192495, 6
766192496, 1
766192497, 9
766192498, 6
766192499, 10
766192500, 6
766192501, 11
766192502, 10
766192503, 5
766192504, 5
766192505, 5
766192506, 11
766192507, 6
766192508, 11
766192509, 3
766192510, 12
766192511, 11
766192512, 1
766192513, 1
766192514, 9
766192515, 3
766192516, 3
766192517, 5
766192518, 6
766192519, 9
766192520, 1
766192521, 10
766192522, 11
766192523, 12
766192524, 3
766192525, 6
766192526, 9
766192527, 9
766192528, 3
766192529, 2
766192530, 11
766192531, 3
766192532, 6
766192533, 1
766192534, 2
766192535, 3
766192536, 9
766192537, 6
766192538, 12
766192539, 14
766192540, 2
766192541, 5
766192542, 1
766192543, 9
766192544, 10
766192545, 5
766192546, 9
766192547, 5
766192548, 8
766192549, 5
766192550, 5
766192551, 3
766192552, 11
766192553, 5
766192554, 11
766192555, 1
766192556, 5
766192557, 5
766192558, 3
766192559, 1
766192560, 3
766192561, 3
766192562, 11
766192563, 0
766192564, 9
766192565, 3
766192566, 5
766192567, 3
766192568, 10
766192569, 6
766192570, 1
766192571, 8
766192572, 11
766192573, 6
766192574, 5
766192575, 5
766192576, 1
766192577, 5
766192578, 1
766192579, 12
766192580, 0
766192581, 9
766192582, 11
766192583, 11
766192585, 13
766192586, 11
766192587, 6
766192588, 5
766192589, 5
766192590, 1
766192591, 5
766192592, 0
766192593, 3
766192594, 6
766192595, 9
766192596, 3
766192597, 1
766192598, 8
766192599, 3
766192600, 3
766192601, 5
766192602, 9
766192603, 12
766192604, 5
766192605, 12
766192606, 10
766192607, 9
766192608, 10
766192609, 3
766192610, 6
766192611, 5
766192612, 6
766192613, 1
766192614, 1
766192615, 11
766192616, 6
766192617, 6
766192618, 1
766192619, 6
766192620, 6
766192621, 10
766192622, 2
766192623, 0
766192624, 9
766192625, 9
766192626, 0
766192627, 12
766192628, 12
766192629, 9
766192630, 9
766192631, 12
766192632, 12
766192633, 2
766192634, 9
766192635, 5
766192636, 9
766192637, 1
766192638, 3
766192639, 3
766192640, 3
766192641, 12
766192642, 0
766192643, 3
766192644, 3
766192645, 9
766192646, 8
766192647, 9
766192648, 6
766192649, 3
766192650, 6
766192651, 10
766192652, 14
766192653, 6
766192654, 0
766192655, 5
766192656, 13
766192657, 3
766192658, 12
