766192484, 0
766192485, 0
766192486, 7
766192487, 3
766192488, 4
766192489, 4
766192490, 2
766192491, 4
766192492, 4
766192493, 4
766192494, 8
766192495, 10
766192496, 4
766192497, 4
766192498, 4
766192499, 4
766192500, 0
766192501, 8
766192502, 3
766192503, 4
766192504, 4
766192505, 4
766192506, 9
766192507, 3
766192508, 9
766192509, 8
766192510, 7
766192511, 4
766192512, 4
766192513, 3
766192514, 0
766192515, 4
766192516, 3
766192517, 1
766192518, 0
766192519, 10
766192520, 9
766192521, 3
766192522, 4
766192523, 4
766192524, 10
766192525, 7
766192526, 8
766192527, 5
766192528, 1
766192529, 8
766192530, 6
766192531, 9
766192532, 0
766192533, 0
766192534, 9
766192535, 4
766192536, 4
766192537, 0
766192538, 9
766192539, 4
766192540, 0
766192541, 4
766192542, 6
766192543, 9
766192544, 10
766192545, 5
766192546, 10
766192547, 4
766192548, 4
766192549, 4
766192550, 4
766192551, 0
766192552, 4
766192553, 10
766192554, 4
766192555, 9
766192556, 4
766192557, 4
766192558, 4
766192559, 10
766192560, 0
766192561, 3
766192562, 4
766192563, 3
766192564, 0
766192565, 1
766192566, 4
766192567, 4
766192568, 1
766192569, 0
766192570, 4
766192571, 0
766192572, 4
766192573, 4
766192574, 4
766192575, 4
766192576, 4
766192577, 4
766192578, 4
766192579, 4
766192580, 4
766192581, 0
766192582, 4
766192583, 4
766192585, 4
766192586, 4
766192587, 6
766192588, 4
766192589, 4
766192590, 3
766192591, 4
766192592, 0
766192593, 1
766192594, 4
766192595, 4
766192596, 0
766192597, 6
766192598, 5
766192599, 10
766192600, 10
766192601, 4
766192602, 9
766192603, 5
766192604, 4
766192605, 5
766192606, 1
766192607, 6
766192608, 3
766192609, 4
766192610, 0
766192611, 6
766192612, 2
766192613, 4
766192614, 4
766192615, 4
766192616, 4
766192617, 4
766192618, 4
766192619, 0
766192620, 10
766192621, 10
766192622, 6
766192623, 0
766192624, 1
766192625, 2
766192626, 4
766192627, 7
766192628, 5
766192629, 4
766192630, 4
766192631, 2
766192632, 7
766192633, 4
766192634, 4
766192635, 4
766192636, 6
766192637, 4
766192638, 2
766192639, 0
766192640, 6
766192641, 4
766192642, 7
766192643, 4
766192644, 4
766192645, 4
766192646, 4
766192647, 10
766192648, 6
766192649, 0
766192650, 5
766192651, 3
766192652, 4
766192653, 9
766192654, 4
766192655, 4
766192656, 10
766192657, 0
766192658, 6
766192659, 4
766192660, 6
766192661, 6
766192662, 4
766192663, 10
766192664, 7
766192665, 4
766192666, 4
766192667, 3
766192668, 4
766192669, 4
766192670, 4
766192671, 2
766192672, 4
766192673, 4
766192674, 6
766192675, 2
766192676, 2
766192677, 0
766192678, 2
766192679, 4
766192680, 4
766192681, 0
766192682, 4
766192683, 4
766192684, 4
766192685, 2
766192686, 4
766192687, 4
766192688, 4
766192689, 2
766192690, 4
766192691, 4
766192692, 5
766192693, 4
766192694, 0
766192695, 10
766192696, 4
766192697, 10
766192698, 3
766192699, 4
766192700, 4
766192701, 2
766192702, 10
766192703, 4
766192704, 3
766192705, 8
766192706, 4
766192707, 8
766192708, 4
766192709, 0
766192710, 4
766192711, 8
766192712, 4
766192713, 10
766192714, 6
766192715, 4
766192716, 4
766192717, 4
766192718, 4
766192719, 0
766192720, 6
766192721, 0
766192722, 4
766192723, 0
766192724, 4
766192725, 4
766192726, 4
766192727, 3
766192728, 7
766192729, 4
766192730, 4
766192731, 1
766192732, 5
766192733, 4
766192734, 4
766192735, 4
766192736, 4
766192737, 3
766192738, 6
766192739, 4
766192740, 4
766192741, 7
766192742, 1
766192743, 0
766192744, 4
766192745, 5
766192746, 1
766192747, 3
766192748, 4
766192749, 6
766192750, 2
766192751, 3
766192752, 9
766192753, 5
766192754, 4
766192755, 0
766192756, 4
766192757, 6
766192758, 4
766192759, 4
766192760, 4
766192761, 0
766192762, 4
766192763, 4
766192764, 8
766192765, 1
766192766, 0
766192767, 0
766192768, 4
766192769, 4
766192770, 4
766192771, 1
766192772, 4
766192773, 6
766192774, 4
766192775, 0
766192776, 3
766192777, 4
766192778, 0
766192779, 4
766192780, 4
766192781, 3
766192782, 7
766192783, 7
766192784, 4
766192785, 3
766192786, 6
766192787, 4
766192788, 0
766192789, 0
766192790, 0
766192791, 0
766192792, 8
766192793, 4
766192794, 2
766192795, 0
766192796, 4
766192797, 0
766192798, 9
766192799, 7
766192800, 6
766192801, 4
766192802, 7
766192803, 5
766192804, 5
766192805, 7
766192806, 7
766192807, 4
766192808, 4
766192809, 4
766192810, 6
766192811, 6
766192812, 4
766192813, 4
766192814, 3
766192815, 0
766192816, 2
766192817, 2
766192818, 4
766192819, 4
766192820, 4
766192821, 4
766192822, 4
766192823, 9
766192824, 4
766192825, 4
766192826, 1
766192827, 4
766192828, 0
766192829, 4
766192830, 6
766192831, 4
766192832, 10
766192833, 4
766192834, 4
766192835, 4
766192836, 5
766192837, 4
766192838, 3
766192839, 4
766192840, 2
766192841, 5
766192842, 7
766192843, 0
766192844, 0
766192845, 4
766192846, 1
766192847, 1
766192848, 7
766192849, 2
766192850, 4
766192851, 4
766192852, 2
766192853, 0
766192854, 4
766192855, 4
766192856, 7
766192857, 0
766192858, 4
766192859, 4
766192860, 4
766192861, 4
766192862, 4
766192863, 4
766192864, 4
766192865, 6
766192866, 4
766192867, 4
766192868, 4
766192869, 9
766192870, 4
766192871, 4
766192872, 4
766192873, 0
766192874, 3
766192875, 0
766192876, 3
766192877, 6
766192878, 4
766192879, 4
766192880, 4
766192881, 4
766192882, 2
766192883, 9
766192884, 4
766192885, 3
766192886, 8
766192887, 4
766192888, 4
766192889, 4
766192890, 4
766192891, 0
766192892, 7
766192893, 4
766192894, 4
766192895, 1
766192896, 0
766192897, 4
766192898, 9
766192899, 4
766192900, 5
766192901, 9
766192902, 4
766192903, 7
766192904, 4
766192905, 2
766192906, 4
766192907, 4
766192908, 6
766192909, 5
766192910, 9
766192911, 4
766192912, 5
766192913, 6
766192914, 0
766192915, 6
766192916, 4
766192917, 2
766192918, 4
766192919, 4
766192920, 1
766192921, 2
766192922, 2
766192923, 4
766192924, 0
766192925, 5
766192926, 0
766192927, 4
766192928, 0
766192929, 2
766192930, 0
766192931, 4
766192932, 0
766192933, 6
766192934, 4
766192935, 2
766192936, 9
766192937, 4
